interaction_id,member_id,content_id,interaction_date,interaction_type,session_context,engagement_depth
CI-005755,JL-0254,CNT-005,2026-05-20,Save,Unknown,4
CI-005756,JL-0254,CNT-001,2026-03-24,Dismiss,Weekend,4
CI-005757,JL-0254,CNT-008,2026-04-04,View,Weekend,3
CI-005758,JL-0254,CNT-002,2026-02-22,View,Morning,3
CI-005759,JL-0254,CNT-005,2026-05-23,View,Unknown,3
CI-005760,JL-0254,CNT-002,2026-04-25,Save,Morning,3
CI-005761,JL-0254,CNT-005,2026-03-30,View,Morning,3
CI-005762,JL-0254,CNT-006,2026-03-27,Dismiss,Weekend,4
CI-005763,JL-0254,CNT-002,2026-03-30,Complete,Weekend,3
CI-005764,JL-0254,CNT-005,2026-06-04,Complete,Unknown,4
CI-005765,JL-0254,CNT-005,2026-04-25,Complete,Unknown,2
CI-005766,JL-0254,CNT-009,2026-05-26,View,Morning,1
CI-005767,JL-0254,CNT-002,2026-03-19,Complete,Weekend,2
CI-005768,JL-0254,CNT-005,2026-03-18,View,Unknown,1
CI-005769,JL-0254,CNT-002,2026-05-08,Dismiss,Evening,4
CI-005770,JL-0254,CNT-005,2026-03-18,Complete,Midday,3
CI-005771,JL-0254,CNT-002,2026-03-28,View,Midday,1
CI-005772,JL-0254,CNT-005,2026-06-06,View,Midday,3
CI-005773,JL-0254,CNT-008,2026-04-14,Share,Midday,1
CI-005774,JL-0254,CNT-005,2026-04-29,Search,Unknown,4
CI-005775,JL-0254,CNT-008,2026-05-16,Complete,Morning,2
CI-005776,JL-0254,CNT-005,2026-02-24,View,Morning,5
CI-005777,JL-0254,CNT-005,2026-05-06,Save,Midday,2
CI-005778,JL-0254,CNT-002,2026-03-17,View,Morning,2
CI-005779,JL-0254,CNT-008,2026-05-05,View,Morning,4
CI-005780,JL-0254,CNT-002,2026-02-09,View,Unknown,4
CI-005781,JL-0254,CNT-008,2026-05-18,Complete,Morning,3
CI-005782,JL-0254,CNT-004,2026-05-15,View,Unknown,5
CI-005783,JL-0254,CNT-005,2026-02-14,Save,Morning,4
CI-005784,JL-0254,CNT-001,2026-05-20,View,Midday,4
CI-005785,JL-0254,CNT-005,2026-03-21,View,Weekend,3
CI-005786,JL-0254,CNT-002,2026-03-27,View,Evening,5
CI-005787,JL-0254,CNT-002,2026-04-03,Save,Morning,5
CI-005788,JL-0254,CNT-005,2026-03-26,Complete,Weekend,4
CI-005789,JL-0254,CNT-003,2026-02-19,Dismiss,Weekend,4
CI-005790,JL-0254,CNT-005,2026-02-25,Complete,Weekend,2
CI-005791,JL-0254,CNT-005,2026-04-03,Complete,Midday,4
CI-005792,JL-0254,CNT-002,2026-03-06,Complete,Midday,3
CI-005793,JL-0254,CNT-002,2026-04-26,Save,Weekend,4
CI-005794,JL-0254,CNT-008,2026-05-22,Complete,Weekend,1
CI-005795,JL-0255,CNT-002,2026-05-08,Save,Midday,3
CI-005796,JL-0255,CNT-005,2026-02-12,Complete,Midday,1
CI-005797,JL-0255,CNT-006,2026-02-19,View,Weekend,3
CI-005798,JL-0255,CNT-005,2026-02-15,Save,Evening,3
CI-005799,JL-0255,CNT-009,2026-02-17,Search,Morning,2
CI-005800,JL-0255,CNT-005,2026-05-03,Search,Evening,1
CI-005801,JL-0255,CNT-005,2026-04-13,View,Morning,1
CI-005802,JL-0255,CNT-005,2026-05-12,Complete,Evening,3
CI-005803,JL-0255,CNT-006,2026-03-09,Dismiss,Unknown,4
CI-005804,JL-0255,CNT-006,2026-04-29,View,Evening,4
CI-005805,JL-0255,CNT-005,2026-03-16,Search,Evening,3
CI-005806,JL-0255,CNT-005,2026-05-11,View,Midday,1
CI-005807,JL-0255,CNT-001,2026-03-14,Save,Evening,3
CI-005808,JL-0255,CNT-006,2026-02-12,Search,Weekend,3
CI-005809,JL-0255,CNT-005,2026-02-27,View,Evening,4
CI-005810,JL-0255,CNT-005,2026-05-28,Save,Midday,2
CI-005811,JL-0255,CNT-003,2026-05-03,View,Evening,2
CI-005812,JL-0255,CNT-006,2026-05-11,View,Evening,3
CI-005813,JL-0255,CNT-005,2026-05-18,Search,Morning,4
CI-005814,JL-0256,CNT-005,2026-05-12,View,Morning,4
CI-005815,JL-0256,CNT-010,2026-04-07,View,Midday,2
CI-005816,JL-0256,CNT-004,2026-04-16,Dismiss,Midday,1
CI-005817,JL-0256,CNT-010,2026-03-29,View,Unknown,2
CI-005818,JL-0256,CNT-005,2026-03-24,View,Weekend,5
CI-005819,JL-0256,CNT-010,2026-03-23,View,Unknown,2
CI-005820,JL-0256,CNT-004,2026-05-10,View,Evening,2
CI-005821,JL-0256,CNT-005,2026-04-17,Save,Midday,3
CI-005822,JL-0256,CNT-004,2026-02-26,View,Unknown,2
CI-005823,JL-0256,CNT-004,2026-05-15,Complete,Midday,4
CI-005824,JL-0256,CNT-010,2026-02-16,Share,Weekend,3
CI-005825,JL-0256,CNT-005,2026-05-17,Complete,Morning,4
CI-005826,JL-0256,CNT-010,2026-03-15,View,Weekend,4
CI-005827,JL-0256,CNT-010,2026-05-03,Save,Midday,1
CI-005828,JL-0256,CNT-007,2026-02-08,Share,Unknown,4
CI-005829,JL-0256,CNT-007,2026-05-15,Complete,Evening,3
CI-005830,JL-0256,CNT-005,2026-04-03,Complete,Evening,2
CI-005831,JL-0256,CNT-005,2026-02-18,Save,Unknown,1
CI-005832,JL-0256,CNT-001,2026-06-02,View,Evening,5
CI-005833,JL-0256,CNT-005,2026-03-04,Complete,Morning,2
CI-005834,JL-0256,CNT-001,2026-03-10,Dismiss,Weekend,3
CI-005835,JL-0256,CNT-010,2026-03-26,View,Morning,2
CI-005836,JL-0256,CNT-004,2026-03-29,Save,Unknown,3
CI-005837,JL-0256,CNT-010,2026-02-27,Complete,Evening,4
CI-005838,JL-0257,CNT-001,2026-06-01,View,Morning,1
CI-005839,JL-0257,CNT-009,2026-05-26,View,Unknown,2
CI-005840,JL-0257,CNT-009,2026-05-08,Search,Midday,3
CI-005841,JL-0257,CNT-009,2026-05-26,Save,Morning,5
CI-005842,JL-0257,CNT-001,2026-05-20,View,Midday,1
CI-005843,JL-0257,CNT-010,2026-05-06,Complete,Weekend,4
CI-005844,JL-0257,CNT-009,2026-05-31,View,Evening,2
CI-005845,JL-0257,CNT-001,2026-04-01,View,Evening,4
CI-005846,JL-0257,CNT-004,2026-04-18,View,Morning,4
CI-005847,JL-0257,CNT-010,2026-02-08,View,Evening,2
CI-005848,JL-0257,CNT-001,2026-05-20,Complete,Morning,4
CI-005849,JL-0257,CNT-009,2026-03-25,Save,Midday,4
CI-005850,JL-0257,CNT-010,2026-02-18,Search,Weekend,5
CI-005851,JL-0257,CNT-001,2026-05-25,View,Evening,4
CI-005852,JL-0257,CNT-001,2026-05-28,Save,Unknown,2
CI-005853,JL-0257,CNT-009,2026-05-07,Search,Weekend,2
CI-005854,JL-0257,CNT-010,2026-03-25,View,Weekend,2
CI-005855,JL-0257,CNT-009,2026-05-13,View,Midday,4
CI-005856,JL-0257,CNT-001,2026-02-21,Save,Midday,2
CI-005857,JL-0257,CNT-008,2026-05-14,Dismiss,Weekend,3
CI-005858,JL-0257,CNT-001,2026-05-17,Save,Midday,2
CI-005859,JL-0257,CNT-010,2026-05-24,View,Evening,2
CI-005860,JL-0257,CNT-009,2026-03-14,Share,Unknown,1
CI-005861,JL-0257,CNT-001,2026-05-16,View,Weekend,3
CI-005862,JL-0257,CNT-004,2026-06-07,Complete,Weekend,3
CI-005863,JL-0257,CNT-001,2026-04-09,Save,Unknown,4
CI-005864,JL-0257,CNT-009,2026-05-23,Dismiss,Weekend,3
CI-005865,JL-0258,CNT-004,2026-05-02,View,Evening,4
CI-005866,JL-0258,CNT-004,2026-03-22,View,Morning,4
CI-005867,JL-0258,CNT-005,2026-02-09,Complete,Weekend,5
CI-005868,JL-0258,CNT-010,2026-04-13,Search,Morning,2
CI-005869,JL-0258,CNT-005,2026-03-06,View,Midday,1
CI-005870,JL-0258,CNT-010,2026-03-14,Dismiss,Unknown,1
CI-005871,JL-0258,CNT-010,2026-05-01,Search,Evening,1
CI-005872,JL-0258,CNT-005,2026-03-26,View,Weekend,2
CI-005873,JL-0258,CNT-006,2026-03-28,Save,Evening,4
CI-005874,JL-0258,CNT-005,2026-02-26,Search,Morning,2
CI-005875,JL-0258,CNT-004,2026-05-19,Complete,Weekend,2
CI-005876,JL-0258,CNT-008,2026-05-17,View,Weekend,3
CI-005877,JL-0258,CNT-005,2026-02-27,Complete,Weekend,4
CI-005878,JL-0258,CNT-010,2026-03-20,View,Morning,4
CI-005879,JL-0258,CNT-006,2026-02-21,Complete,Unknown,3
CI-005880,JL-0258,CNT-008,2026-05-10,Dismiss,Morning,5
CI-005881,JL-0258,CNT-005,2026-04-10,Dismiss,Morning,3
CI-005882,JL-0258,CNT-004,2026-02-15,View,Unknown,2
CI-005883,JL-0258,CNT-005,2026-03-12,View,Evening,1
CI-005884,JL-0258,CNT-005,2026-02-09,Complete,Morning,1
CI-005885,JL-0258,CNT-002,2026-03-02,Search,Unknown,5
CI-005886,JL-0258,CNT-004,2026-04-21,Search,Weekend,3
CI-005887,JL-0258,CNT-004,2026-02-25,View,Evening,3
CI-005888,JL-0258,CNT-010,2026-02-08,View,Evening,3
CI-005889,JL-0258,CNT-005,2026-03-24,View,Midday,3
CI-005890,JL-0259,CNT-010,2026-05-26,View,Midday,3
CI-005891,JL-0259,CNT-003,2026-03-03,View,Midday,3
CI-005892,JL-0259,CNT-007,2026-06-06,View,Weekend,5
CI-005893,JL-0259,CNT-003,2026-03-02,Share,Midday,3
CI-005894,JL-0259,CNT-007,2026-05-15,Save,Unknown,5
CI-005895,JL-0259,CNT-004,2026-03-05,View,Unknown,3
CI-005896,JL-0259,CNT-003,2026-04-30,View,Midday,5
CI-005897,JL-0259,CNT-007,2026-05-23,Complete,Midday,2
CI-005898,JL-0259,CNT-003,2026-03-10,Save,Morning,3
CI-005899,JL-0259,CNT-007,2026-04-11,Search,Morning,5
CI-005900,JL-0259,CNT-003,2026-03-19,Dismiss,Weekend,2
CI-005901,JL-0259,CNT-002,2026-03-22,Save,Weekend,3
CI-005902,JL-0259,CNT-001,2026-03-02,View,Evening,3
CI-005903,JL-0259,CNT-010,2026-03-07,View,Midday,3
CI-005904,JL-0259,CNT-004,2026-02-14,Share,Unknown,4
CI-005905,JL-0259,CNT-004,2026-04-24,Save,Midday,3
CI-005906,JL-0259,CNT-009,2026-03-17,Complete,Morning,3
CI-005907,JL-0259,CNT-004,2026-03-29,Save,Weekend,2
CI-005908,JL-0259,CNT-007,2026-05-15,Save,Unknown,2
CI-005909,JL-0259,CNT-007,2026-03-29,View,Morning,5
CI-005910,JL-0260,CNT-006,2026-05-07,Search,Unknown,4
CI-005911,JL-0260,CNT-005,2026-02-19,Search,Midday,1
CI-005912,JL-0260,CNT-006,2026-04-05,View,Unknown,5
CI-005913,JL-0260,CNT-005,2026-03-27,View,Unknown,5
CI-005914,JL-0260,CNT-006,2026-05-06,Complete,Unknown,3
CI-005915,JL-0260,CNT-005,2026-04-10,View,Weekend,2
CI-005916,JL-0260,CNT-005,2026-03-14,View,Weekend,5
CI-005917,JL-0260,CNT-008,2026-05-08,Complete,Midday,2
CI-005918,JL-0260,CNT-002,2026-05-07,View,Morning,2
CI-005919,JL-0260,CNT-005,2026-04-30,Complete,Weekend,2
CI-005920,JL-0260,CNT-005,2026-05-02,View,Midday,5
CI-005921,JL-0260,CNT-005,2026-05-30,Save,Evening,4
CI-005922,JL-0260,CNT-005,2026-04-15,Dismiss,Midday,2
CI-005923,JL-0260,CNT-002,2026-05-30,View,Morning,5
CI-005924,JL-0260,CNT-002,2026-02-15,Dismiss,Morning,1
CI-005925,JL-0260,CNT-006,2026-06-07,Share,Weekend,4
CI-005926,JL-0260,CNT-002,2026-05-14,View,Morning,5
CI-005927,JL-0260,CNT-006,2026-04-15,Save,Evening,1
CI-005928,JL-0260,CNT-006,2026-02-27,View,Weekend,3
CI-005929,JL-0260,CNT-005,2026-02-15,Complete,Morning,3
CI-005930,JL-0260,CNT-006,2026-04-24,Search,Midday,2
CI-005931,JL-0260,CNT-008,2026-03-01,View,Weekend,2
CI-005932,JL-0260,CNT-006,2026-03-11,Complete,Weekend,3
CI-005933,JL-0260,CNT-006,2026-03-04,View,Weekend,4
CI-005934,JL-0260,CNT-006,2026-05-03,Share,Midday,3
CI-005935,JL-0260,CNT-006,2026-05-06,View,Morning,1
CI-005936,JL-0260,CNT-005,2026-03-21,Save,Evening,3
CI-005937,JL-0260,CNT-005,2026-02-20,View,Unknown,4
CI-005938,JL-0260,CNT-006,2026-03-02,Complete,Midday,1
CI-005939,JL-0260,CNT-006,2026-03-01,View,Evening,4
CI-005940,JL-0260,CNT-003,2026-04-19,View,Weekend,3
CI-005941,JL-0260,CNT-005,2026-03-20,Save,Unknown,3
CI-005942,JL-0260,CNT-005,2026-02-20,View,Evening,4
CI-005943,JL-0260,CNT-006,2026-05-27,View,Weekend,5
CI-005944,JL-0260,CNT-005,2026-06-02,View,Evening,5
CI-005945,JL-0261,CNT-006,2026-05-13,Save,Midday,2
CI-005946,JL-0261,CNT-003,2026-05-08,View,Evening,4
CI-005947,JL-0261,CNT-003,2026-02-22,Complete,Unknown,1
CI-005948,JL-0261,CNT-007,2026-04-07,Complete,Midday,5
CI-005949,JL-0261,CNT-007,2026-03-17,Dismiss,Morning,4
CI-005950,JL-0261,CNT-005,2026-04-01,View,Weekend,2
CI-005951,JL-0261,CNT-010,2026-05-11,Share,Morning,1
CI-005952,JL-0261,CNT-003,2026-03-21,Save,Midday,5
CI-005953,JL-0261,CNT-006,2026-02-17,View,Morning,2
CI-005954,JL-0261,CNT-006,2026-05-17,Dismiss,Morning,3
CI-005955,JL-0261,CNT-006,2026-04-18,View,Weekend,3
CI-005956,JL-0261,CNT-003,2026-03-21,Search,Morning,3
CI-005957,JL-0261,CNT-006,2026-05-17,View,Evening,1
CI-005958,JL-0261,CNT-006,2026-02-16,View,Evening,2
CI-005959,JL-0261,CNT-003,2026-04-15,Search,Evening,5
CI-005960,JL-0261,CNT-003,2026-03-12,View,Unknown,2
CI-005961,JL-0261,CNT-006,2026-04-20,View,Unknown,3
CI-005962,JL-0261,CNT-003,2026-03-10,Save,Midday,2
CI-005963,JL-0261,CNT-003,2026-04-13,Complete,Evening,2
CI-005964,JL-0261,CNT-003,2026-02-24,Complete,Unknown,4
CI-005965,JL-0261,CNT-006,2026-03-17,Complete,Evening,4
CI-005966,JL-0261,CNT-006,2026-04-25,View,Evening,4
CI-005967,JL-0261,CNT-006,2026-06-04,Save,Morning,2
CI-005968,JL-0261,CNT-007,2026-06-06,Search,Midday,5
CI-005969,JL-0261,CNT-010,2026-03-03,Dismiss,Unknown,3
CI-005970,JL-0261,CNT-004,2026-04-01,Complete,Unknown,2
CI-005971,JL-0261,CNT-003,2026-04-11,Complete,Unknown,4
CI-005972,JL-0261,CNT-003,2026-02-18,View,Midday,3
CI-005973,JL-0261,CNT-007,2026-02-22,Dismiss,Evening,2
CI-005974,JL-0261,CNT-006,2026-06-05,View,Weekend,2
CI-005975,JL-0261,CNT-006,2026-05-03,Save,Midday,1
CI-005976,JL-0261,CNT-007,2026-04-18,Save,Morning,2
CI-005977,JL-0261,CNT-006,2026-06-03,View,Unknown,4
CI-005978,JL-0261,CNT-003,2026-03-19,View,Morning,2
CI-005979,JL-0261,CNT-003,2026-03-31,Complete,Evening,3
CI-005980,JL-0262,CNT-003,2026-02-10,Save,Evening,1
CI-005981,JL-0262,CNT-002,2026-03-11,Share,Weekend,4
CI-005982,JL-0262,CNT-007,2026-06-05,Complete,Midday,2
CI-005983,JL-0262,CNT-007,2026-03-02,Search,Morning,4
CI-005984,JL-0262,CNT-003,2026-05-07,View,Morning,3
CI-005985,JL-0262,CNT-007,2026-05-13,Dismiss,Unknown,3
CI-005986,JL-0262,CNT-008,2026-02-22,View,Evening,2
CI-005987,JL-0262,CNT-002,2026-04-29,Complete,Unknown,2
CI-005988,JL-0262,CNT-001,2026-03-21,Complete,Unknown,5
CI-005989,JL-0262,CNT-002,2026-04-24,Complete,Morning,4
CI-005990,JL-0263,CNT-010,2026-05-31,View,Weekend,5
CI-005991,JL-0263,CNT-007,2026-05-27,Complete,Midday,2
CI-005992,JL-0263,CNT-004,2026-03-07,View,Morning,4
CI-005993,JL-0263,CNT-007,2026-04-21,Share,Morning,1
CI-005994,JL-0263,CNT-003,2026-06-03,Save,Evening,3
CI-005995,JL-0263,CNT-004,2026-05-10,View,Unknown,3
CI-005996,JL-0263,CNT-007,2026-03-16,Complete,Weekend,1
CI-005997,JL-0263,CNT-010,2026-03-07,View,Weekend,1
CI-005998,JL-0263,CNT-004,2026-04-30,View,Morning,5
CI-005999,JL-0263,CNT-010,2026-02-28,Dismiss,Evening,3
CI-006000,JL-0263,CNT-004,2026-04-25,View,Midday,5
CI-006001,JL-0263,CNT-003,2026-05-01,Search,Morning,3
CI-006002,JL-0263,CNT-004,2026-04-16,Save,Evening,5
CI-006003,JL-0263,CNT-007,2026-04-30,Share,Evening,1
CI-006004,JL-0263,CNT-008,2026-05-16,Search,Unknown,4
CI-006005,JL-0263,CNT-003,2026-05-21,View,Evening,2
CI-006006,JL-0263,CNT-003,2026-05-07,View,Midday,1
CI-006007,JL-0263,CNT-002,2026-04-17,View,Morning,5
CI-006008,JL-0263,CNT-010,2026-03-28,Save,Morning,5
CI-006009,JL-0263,CNT-003,2026-02-10,Complete,Weekend,2
CI-006010,JL-0263,CNT-005,2026-02-27,View,Morning,2
CI-006011,JL-0263,CNT-004,2026-05-19,View,Weekend,1
CI-006012,JL-0264,CNT-007,2026-03-15,Save,Morning,3
CI-006013,JL-0264,CNT-006,2026-05-11,Share,Morning,5
CI-006014,JL-0264,CNT-005,2026-04-18,View,Unknown,1
CI-006015,JL-0264,CNT-005,2026-03-06,Share,Unknown,4
CI-006016,JL-0264,CNT-006,2026-04-22,Search,Evening,4
CI-006017,JL-0264,CNT-006,2026-04-18,Complete,Weekend,3
CI-006018,JL-0264,CNT-006,2026-04-13,Complete,Evening,2
CI-006019,JL-0264,CNT-005,2026-03-20,View,Morning,3
CI-006020,JL-0264,CNT-005,2026-06-01,Save,Midday,4
CI-006021,JL-0264,CNT-006,2026-03-18,Search,Morning,4
CI-006022,JL-0264,CNT-005,2026-03-05,View,Unknown,2
CI-006023,JL-0264,CNT-001,2026-05-10,View,Morning,4
CI-006024,JL-0264,CNT-005,2026-04-09,Save,Weekend,3
CI-006025,JL-0264,CNT-006,2026-05-30,Save,Morning,3
CI-006026,JL-0264,CNT-006,2026-03-27,Complete,Unknown,1
CI-006027,JL-0264,CNT-005,2026-02-09,Complete,Midday,3
CI-006028,JL-0264,CNT-006,2026-04-11,Search,Midday,4
CI-006029,JL-0264,CNT-002,2026-04-22,Dismiss,Midday,2
CI-006030,JL-0265,CNT-005,2026-03-01,Dismiss,Unknown,5
CI-006031,JL-0265,CNT-001,2026-04-06,View,Evening,2
CI-006032,JL-0265,CNT-005,2026-03-04,Complete,Morning,2
CI-006033,JL-0265,CNT-005,2026-04-22,Share,Midday,3
CI-006034,JL-0265,CNT-005,2026-04-29,View,Evening,4
CI-006035,JL-0265,CNT-005,2026-04-10,Complete,Midday,3
CI-006036,JL-0265,CNT-006,2026-04-23,Save,Evening,3
CI-006037,JL-0265,CNT-006,2026-02-14,View,Evening,3
CI-006038,JL-0265,CNT-006,2026-02-24,Share,Morning,5
CI-006039,JL-0265,CNT-006,2026-05-29,View,Weekend,4
CI-006040,JL-0265,CNT-006,2026-03-06,Dismiss,Midday,4
CI-006041,JL-0265,CNT-006,2026-02-17,Complete,Unknown,2
CI-006042,JL-0265,CNT-005,2026-05-31,Save,Weekend,4
CI-006043,JL-0265,CNT-005,2026-03-04,View,Morning,1
CI-006044,JL-0266,CNT-006,2026-05-23,Complete,Midday,4
CI-006045,JL-0266,CNT-008,2026-05-05,View,Midday,4
CI-006046,JL-0266,CNT-010,2026-02-28,Complete,Morning,1
CI-006047,JL-0266,CNT-002,2026-03-01,View,Morning,3
CI-006048,JL-0266,CNT-006,2026-04-16,View,Midday,1
CI-006049,JL-0266,CNT-008,2026-02-22,Dismiss,Weekend,1
CI-006050,JL-0266,CNT-008,2026-04-15,Search,Unknown,2
CI-006051,JL-0266,CNT-002,2026-03-07,Save,Unknown,5
CI-006052,JL-0266,CNT-002,2026-03-03,Save,Evening,5
CI-006053,JL-0266,CNT-002,2026-02-25,Complete,Midday,1
CI-006054,JL-0266,CNT-005,2026-04-06,Complete,Unknown,5
CI-006055,JL-0266,CNT-010,2026-02-27,View,Midday,5
CI-006056,JL-0266,CNT-006,2026-04-04,Complete,Morning,3
CI-006057,JL-0266,CNT-002,2026-02-22,View,Evening,3
CI-006058,JL-0266,CNT-006,2026-04-26,Save,Evening,2
CI-006059,JL-0266,CNT-006,2026-04-27,View,Unknown,3
CI-006060,JL-0266,CNT-002,2026-04-18,Complete,Midday,3
CI-006061,JL-0266,CNT-008,2026-05-24,View,Morning,2
CI-006062,JL-0266,CNT-005,2026-04-29,Save,Weekend,4
CI-006063,JL-0266,CNT-002,2026-03-04,Save,Weekend,2
CI-006064,JL-0266,CNT-008,2026-05-27,View,Weekend,4
CI-006065,JL-0266,CNT-006,2026-05-25,Save,Evening,2
CI-006066,JL-0266,CNT-006,2026-05-05,Complete,Midday,3
CI-006067,JL-0266,CNT-006,2026-04-11,Save,Evening,5
CI-006068,JL-0266,CNT-002,2026-03-13,Save,Unknown,1
CI-006069,JL-0266,CNT-008,2026-04-07,Search,Weekend,3
CI-006070,JL-0266,CNT-002,2026-06-07,Complete,Evening,4
CI-006071,JL-0266,CNT-009,2026-03-02,View,Midday,4
CI-006072,JL-0266,CNT-006,2026-06-03,Search,Midday,4
CI-006073,JL-0266,CNT-004,2026-03-30,View,Weekend,2
CI-006074,JL-0266,CNT-006,2026-05-04,View,Morning,3
CI-006075,JL-0266,CNT-002,2026-04-03,View,Morning,1
CI-006076,JL-0266,CNT-002,2026-03-18,Complete,Midday,1
CI-006077,JL-0266,CNT-010,2026-04-02,Search,Unknown,4
CI-006078,JL-0266,CNT-009,2026-06-01,View,Unknown,3
CI-006079,JL-0266,CNT-002,2026-03-13,View,Evening,1
CI-006080,JL-0266,CNT-002,2026-03-06,View,Unknown,3
CI-006081,JL-0266,CNT-006,2026-03-01,View,Midday,4
CI-006082,JL-0266,CNT-008,2026-02-16,Save,Midday,2
CI-006083,JL-0266,CNT-007,2026-04-01,Dismiss,Midday,3
CI-006084,JL-0267,CNT-006,2026-02-24,Save,Midday,1
CI-006085,JL-0267,CNT-006,2026-02-09,Save,Weekend,1
CI-006086,JL-0267,CNT-005,2026-05-07,View,Weekend,2
CI-006087,JL-0267,CNT-006,2026-05-06,Complete,Evening,4
CI-006088,JL-0267,CNT-007,2026-05-30,View,Evening,3
CI-006089,JL-0267,CNT-006,2026-06-06,View,Morning,5
CI-006090,JL-0267,CNT-007,2026-02-13,View,Weekend,2
CI-006091,JL-0267,CNT-005,2026-05-15,Complete,Morning,2
CI-006092,JL-0267,CNT-005,2026-02-17,View,Evening,2
CI-006093,JL-0267,CNT-006,2026-03-09,Save,Evening,4
CI-006094,JL-0267,CNT-006,2026-05-29,Complete,Weekend,5
CI-006095,JL-0267,CNT-007,2026-03-07,Dismiss,Morning,3
CI-006096,JL-0267,CNT-004,2026-03-16,Complete,Unknown,2
CI-006097,JL-0268,CNT-009,2026-04-26,Complete,Unknown,3
CI-006098,JL-0268,CNT-006,2026-05-11,View,Midday,5
CI-006099,JL-0268,CNT-001,2026-03-11,Complete,Evening,3
CI-006100,JL-0268,CNT-009,2026-03-30,Complete,Weekend,4
CI-006101,JL-0268,CNT-006,2026-04-08,Save,Evening,4
CI-006102,JL-0268,CNT-001,2026-04-02,Complete,Morning,2
CI-006103,JL-0268,CNT-006,2026-04-21,Search,Evening,4
CI-006104,JL-0268,CNT-009,2026-03-10,Dismiss,Morning,4
CI-006105,JL-0268,CNT-006,2026-05-24,Complete,Evening,3
CI-006106,JL-0268,CNT-009,2026-02-24,Complete,Unknown,2
CI-006107,JL-0268,CNT-001,2026-05-19,View,Weekend,3
CI-006108,JL-0268,CNT-006,2026-02-27,View,Weekend,2
CI-006109,JL-0268,CNT-010,2026-02-08,View,Midday,4
CI-006110,JL-0268,CNT-006,2026-02-13,Complete,Evening,1
CI-006111,JL-0268,CNT-001,2026-04-11,View,Midday,2
CI-006112,JL-0268,CNT-006,2026-02-16,Complete,Weekend,4
CI-006113,JL-0268,CNT-001,2026-05-25,View,Midday,5
CI-006114,JL-0268,CNT-006,2026-03-09,Search,Evening,4
CI-006115,JL-0268,CNT-009,2026-04-20,Save,Morning,2
CI-006116,JL-0268,CNT-006,2026-03-18,View,Midday,3
CI-006117,JL-0268,CNT-006,2026-03-29,Save,Evening,3
CI-006118,JL-0268,CNT-001,2026-03-14,View,Weekend,3
CI-006119,JL-0268,CNT-009,2026-04-17,Save,Unknown,3
CI-006120,JL-0268,CNT-006,2026-04-17,Search,Morning,5
CI-006121,JL-0269,CNT-006,2026-04-17,View,Morning,1
CI-006122,JL-0269,CNT-005,2026-03-06,Save,Morning,4
CI-006123,JL-0269,CNT-006,2026-03-13,Save,Midday,1
CI-006124,JL-0269,CNT-005,2026-04-14,Complete,Morning,2
CI-006125,JL-0269,CNT-005,2026-02-20,View,Midday,2
CI-006126,JL-0269,CNT-006,2026-04-21,View,Unknown,4
CI-006127,JL-0269,CNT-006,2026-02-21,Search,Midday,4
CI-006128,JL-0269,CNT-005,2026-05-30,View,Unknown,4
CI-006129,JL-0269,CNT-005,2026-02-13,Dismiss,Midday,5
CI-006130,JL-0269,CNT-002,2026-05-15,Complete,Unknown,2
CI-006131,JL-0269,CNT-006,2026-05-24,Complete,Morning,2
CI-006132,JL-0269,CNT-006,2026-02-27,Complete,Weekend,5
CI-006133,JL-0269,CNT-005,2026-03-14,Save,Weekend,3
CI-006134,JL-0269,CNT-005,2026-03-28,View,Evening,3
CI-006135,JL-0269,CNT-009,2026-05-17,Complete,Unknown,5
CI-006136,JL-0270,CNT-005,2026-03-03,Complete,Weekend,4
CI-006137,JL-0270,CNT-002,2026-05-19,Complete,Unknown,1
CI-006138,JL-0270,CNT-006,2026-04-13,View,Weekend,5
CI-006139,JL-0270,CNT-002,2026-05-10,Complete,Morning,2
CI-006140,JL-0270,CNT-002,2026-02-28,View,Evening,2
CI-006141,JL-0270,CNT-008,2026-05-17,Complete,Evening,3
CI-006142,JL-0270,CNT-002,2026-03-02,Complete,Weekend,3
CI-006143,JL-0270,CNT-002,2026-03-15,View,Unknown,2
CI-006144,JL-0270,CNT-008,2026-02-15,View,Unknown,3
CI-006145,JL-0270,CNT-008,2026-05-13,Dismiss,Morning,4
CI-006146,JL-0270,CNT-005,2026-05-09,Complete,Morning,4
CI-006147,JL-0270,CNT-002,2026-03-26,Share,Midday,5
CI-006148,JL-0270,CNT-008,2026-03-12,Save,Unknown,4
CI-006149,JL-0270,CNT-002,2026-04-23,View,Unknown,2
CI-006150,JL-0270,CNT-002,2026-05-27,Save,Unknown,3
CI-006151,JL-0270,CNT-005,2026-03-04,Save,Midday,2
CI-006152,JL-0270,CNT-008,2026-02-23,Complete,Unknown,2
CI-006153,JL-0270,CNT-002,2026-03-19,View,Unknown,2
CI-006154,JL-0270,CNT-002,2026-04-21,Share,Morning,1
CI-006155,JL-0270,CNT-008,2026-02-08,View,Unknown,3
CI-006156,JL-0270,CNT-001,2026-05-21,View,Unknown,2
CI-006157,JL-0270,CNT-008,2026-05-08,View,Midday,5
CI-006158,JL-0270,CNT-006,2026-04-28,Save,Midday,4
CI-006159,JL-0270,CNT-005,2026-04-25,View,Midday,5
